Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
0.004,0.003,0.001,0.7,0.199,0
-0.003,0.002,0,1,-0.372,1
-0.006,-0.009,-0.002,0.3,0.381,0
0.004,-0.003,-0.002,0,-0.241,-1
0.001,0.005,0,0.3,-0.007,0
-0.006,-0.005,0,0.4,0.758,1
-0.001,-0.007,-0.002,0,-0.349,0
0.008,0.007,0,0,0.521,0
0.001,0.009,0.003,0.5,0.302,-1
0.005,0.007,0.005,0.5,-0.372,0
-0.001,0.004,0.002,0.8,0.281,0
-0.008,-0.009,-0.001,0.4,0.032,1
-0.006,-0.013,-0.005,0,-0.113,-1
0.008,0.002,-0.002,0,-0.037,1
-0.016,-0.008,-0.005,0.3,0.401,-1
0.008,-0.008,0,0,-0.311,0
-0.002,0.006,-0.003,0.3,-0.081,0
-0.003,-0.004,0.001,0.2,0.38,0
-0.014,-0.016,-0.006,0.1,0.354,1
0,-0.013,-0.006,0,-0.115,0
0.011,0.011,-0.001,0,-0.227,-1
-0.001,0.01,0.003,0.3,-0.138,1
-0.015,-0.017,-0.002,0.3,0.412,-1
0.017,0.002,0,0,0.261,0
-0.02,-0.003,-0.006,0.6,0.13,0
-0.011,-0.031,-0.005,0.2,0.053,0
-0.016,-0.028,-0.016,0,0.041,0
0.002,-0.015,-0.008,0,-0.065,0
-0.007,-0.005,-0.007,0.1,0.764,1
-0.001,-0.008,-0.002,0,-0.29,0
0.012,0.011,0.001,0,-0.206,0
0.01,0.022,0.007,0.4,-0.394,-1
0.02,0.03,0.014,0.7,0.192,1
-0.007,0.013,0.008,1,-0.02,0
0.012,0.004,0.008,0.9,0.021,-1
0.008,0.019,0.004,1,-0.239,0
-0.001,0.006,0.006,1,-0.297,0
0.011,0.01,0.006,1,0.287,0
-0.002,0.01,0.003,1,0.336,0
0.006,0.005,0.005,1,-0.205,0
0.011,0.018,0.005,1,0.296,0
0.001,0.012,0.006,1,-0.363,1
-0.003,-0.003,0.003,1,-0.003,0
0.006,0.003,0.001,0.9,-0.018,0
0.004,0.01,0.002,1,0.168,0
0.001,0.005,0.004,1,-0.164,-1
0.003,0.004,0.003,1,-0.259,0
0.001,0.004,0.002,1,-0.178,1
-0.001,0,0.001,1,0.654,0
0.001,0,0,0.9,-0.053,0
0,0.001,0,1,-0.058,-1
0.001,0.001,0.001,1,0,0
0.006,0.006,0.002,1,-0.054,1
-0.002,0.004,0.002,1,0.083,0
0.002,0,0.002,0.8,-0.116,0
0.005,0.007,0.002,0.9,0.954,-1
0.003,0.008,0.003,1,-0.537,0
-0.001,0.002,0.002,1,0.201,0
0.003,0.002,0.002,0.9,-0.214,0
-0.002,0,0,1,-0.069,1
-0.007,-0.009,-0.002,0.6,0.796,0
0.006,-0.001,-0.001,0,-0.283,-1
0.004,0.01,0.001,0.3,-0.075,0
-0.001,0.003,0.003,0.5,0.324,0
0.002,0.001,0.002,0.4,-0.003,0
-0.007,-0.005,-0.002,0.5,0.193,0
-0.001,-0.007,-0.002,0,0.153,0
-0.016,-0.017,-0.008,0,0.277,0
0.005,-0.011,-0.004,0,-0.005,0
-0.016,-0.011,-0.009,0.1,0.272,0
-0.007,-0.023,-0.006,0,-0.061,1
-0.008,-0.015,-0.01,0,0.366,0
0.02,0.011,0.002,0,-0.022,-1
0.025,0.045,0.012,0.4,0.015,0
0.004,0.029,0.016,0.7,-0.049,0
0.005,0.009,0.011,0.7,-0.395,1
0.001,0.006,0.003,0.7,-0.176,0
0,0.001,0.002,0.8,-0.648,0
0.003,0.003,0.001,0.8,0.334,-1
0.001,0.005,0.001,1,0.389,0
-0.005,-0.004,0,1,-0.077,0
-0.01,-0.015,-0.005,0.9,0.772,0
-0.001,-0.01,-0.005,0.6,-0.068,0
-0.018,-0.019,-0.01,0.6,0.397,1
-0.009,-0.027,-0.009,0.3,0.233,0
0.012,0.003,-0.005,0.2,-0.401,-1
0.018,0.03,0.007,0.3,0.174,0
-0.008,0.01,0.007,0.7,0.024,0
-0.008,-0.016,0.001,0.5,-0.043,0
-0.003,-0.011,-0.006,0.4,0.486,0
-0.006,-0.009,-0.006,0.3,-0.1,1
-0.009,-0.015,-0.006,0.2,-0.085,0
0.013,0.004,-0.001,0.1,0.2,0
0.002,0.015,0.002,0.4,-0.389,0
0.005,0.007,0.007,0.5,-0.05,-1
0.015,0.02,0.007,0.8,0.418,0
-0.005,0.009,0.005,1,-0.337,0
0.002,-0.003,0.004,0.9,-0.204,0
-0.013,-0.011,-0.005,0.9,0.457,1
-0.013,-0.026,-0.008,0.5,0.257,-1
0.009,-0.004,-0.006,0.2,0.03,1
-0.013,-0.003,-0.006,0.5,0.139,0
0.012,0,0.003,0.2,-0.175,-1
0.014,0.027,0.004,0.5,-0.249,0
-0.004,0.011,0.007,0.9,0.097,0
0.01,0.006,0.007,0.8,-0.271,0
-0.003,0.007,0.001,1,0.222,1
-0.004,-0.007,0.001,0.9,-0.271,0
0.011,0.006,0.001,0.7,0.103,0
0.001,0.011,0.003,1,-0.053,0
0.01,0.01,0.007,1,0.071,-1
0.004,0.014,0.005,1,-0.04,0
0.002,0.006,0.005,1,-0.178,0
0,0.002,0.002,1,-0.028,0
-0.001,-0.001,0,1,0.222,0
0.006,0.005,0.002,1,0.54,0
0,0.006,0.002,1,-0.472,0
0.003,0.003,0.003,1,-0.047,0
-0.001,0.002,0.001,1,0.03,0
-0.001,-0.002,0,0.9,-0.005,1
-0.003,-0.005,-0.002,0.9,0.487,-1
0.006,0.003,0.001,0.6,-0.19,0
-0.004,0.002,0,0.8,0.261,0
-0.004,-0.008,-0.001,0.4,-0.042,0
0.001,-0.003,-0.002,0,-0.272,1
-0.014,-0.013,-0.006,0.1,1.447,-1
0.004,-0.01,-0.003,0,-0.523,0
-0.016,-0.012,-0.009,0.2,0.713,1
-0.002,-0.019,-0.005,0,-0.284,-1
0.013,0.01,-0.002,0,-0.147,1
-0.006,0.007,0.002,0.3,0.728,-1
0.013,0.007,0.007,0.2,-0.162,1
-0.003,0.01,0.001,0.5,-0.33,-1
0.012,0.009,0.007,0.5,1.415,1
-0.005,0.007,0.001,0.7,-0.464,0
0.009,0.004,0.005,0.6,0.507,-1
-0.002,0.007,0.001,0.8,-0.599,0
-0.006,-0.008,0,0.9,0.091,0
-0.015,-0.02,-0.008,0.7,1.05,1
-0.002,-0.017,-0.008,0.3,-0.04,0
0.002,0,-0.005,0.2,-0.286,-1
0.012,0.015,0.004,0.3,-0.12,0
-0.009,0.003,0.002,0.7,0.318,1
-0.004,-0.012,0,0.3,0.046,0
0.004,0,-0.003,0.2,-0.345,-1
0.007,0.01,0.002,0.3,0.316,1
-0.003,0.004,0.003,0.6,-0.29,0
0.003,0.001,0.002,0.5,0.1,0
0.004,0.008,0.001,0.7,-0.043,-1
0.005,0.01,0.004,0.9,-0.15,1
-0.005,0.001,0.001,1,0.024,0
0.002,-0.003,0.001,0.8,-0.019,-1
0.004,0.006,0,0.9,0.363,0
0,0.004,0.002,1,-0.307,1
-0.012,-0.012,-0.003,1,1.772,-1
0.009,-0.002,-0.001,0.3,-0.566,1
-0.001,0.008,-0.001,0.8,-0.125,0
0.005,0.004,0.004,0.7,0.079,0
0.003,0.007,0.002,0.9,0.311,-1
0.002,0.005,0.003,1,-0.402,1
-0.004,-0.002,0,1,0.294,-1
0.003,-0.001,0,0.7,0.095,0
-0.004,-0.001,-0.002,0.9,0.447,1
-0.01,-0.014,-0.004,0.5,0.283,0
0.011,0.001,-0.001,0,-0.359,-1
0.003,0.014,0.001,0.6,-0.314,0
-0.011,-0.009,0.001,0.7,0.598,1
-0.004,-0.016,-0.004,0.1,0.192,0
0.004,0,-0.004,0,-0.347,-1
0.013,0.017,0.004,0.2,0.766,0
-0.005,0.008,0.004,0.8,-0.514,0
-0.003,-0.008,0.002,0.5,0.581,0
0,-0.003,-0.003,0.4,-0.209,0
0.01,0.011,0.002,0.4,0.013,0
0.001,0.012,0.004,1,-0.202,0
0.003,0.004,0.005,1,-0.049,0
0,0.003,0.001,1,-0.009,1
-0.001,-0.001,0.001,1,0.066,-1
0.003,0.002,0.001,0.9,-0.157,0
-0.002,0.001,0,1,-0.113,1
-0.011,-0.013,-0.003,0.8,1.164,-1
0.009,-0.001,-0.001,0.2,-0.25,0
-0.001,0.008,-0.001,0.6,-0.196,0
-0.006,-0.007,0.001,0.5,0.493,0
0.002,-0.004,-0.002,0.1,-0.166,1
-0.001,0.001,-0.002,0.2,-0.041,-1
0.003,0.002,0.001,0.1,-0.019,0
-0.008,-0.006,-0.002,0.3,0.729,0
-0.002,-0.01,-0.002,0,-0.199,0
-0.006,-0.008,-0.005,0,-0.299,1
0,-0.006,-0.003,0,0.231,0
0.012,0.012,0.002,0,0.281,-1
0.003,0.015,0.005,0.5,-0.451,0
-0.008,-0.005,0.002,0.7,0.833,1
-0.004,-0.012,-0.003,0.4,-0.081,0
0.005,0.002,-0.002,0.3,-0.314,0
0.002,0.007,0.001,0.6,0.485,-1
0.01,0.012,0.006,0.8,0.309,1
-0.004,0.006,0.003,1,-0.213,0
0.005,0.001,0.004,0.6,-0.458,-1
0.001,0.006,0.001,0.8,-0.031,0
-0.007,-0.007,0,0.8,0.348,0
-0.003,-0.01,-0.003,0.5,0.052,0
0,-0.003,-0.003,0.4,0.073,1
-0.021,-0.021,-0.008,0.4,0.945,0
0.002,-0.019,-0.006,0,-0.097,-1
0.008,0.01,-0.004,0.1,-0.257,0
-0.001,0.007,0.003,0.4,-0.232,1
-0.003,-0.004,0.001,0.3,0.13,-1
0.006,0.003,0.001,0.3,0.473,0
-0.017,-0.01,-0.005,0.5,-0.056,1
0.001,-0.015,-0.003,0.1,-0.121,0
0.013,0.014,-0.001,0.2,-0.102,0
0.011,0.024,0.008,0.6,-0.181,-1
0.005,0.016,0.01,0.9,-0.23,0
0,0.004,0.005,1,0.198,0
0.008,0.007,0.004,1,0.09,0
0.001,0.009,0.003,1,-0.165,0
0.001,0.002,0.003,1,-0.264,0
-0.004,-0.003,-0.001,1,0.19,0
-0.002,-0.006,-0.002,0.9,0.137,0
-0.005,-0.008,-0.004,0.8,0.021,0
-0.01,-0.016,-0.006,0.6,0.301,1
-0.006,-0.016,-0.007,0.3,0.124,0
0.012,0.007,-0.001,0.2,-0.067,-1
0.007,0.019,0.004,0.5,-0.144,0
0,0.007,0.006,0.7,-0.137,0
-0.002,-0.002,0.002,0.7,0.131,0
-0.003,-0.005,-0.002,0.6,0.104,1
-0.002,-0.005,-0.002,0.5,-0.282,-1
0.004,0.002,0,0.4,0.048,0
-0.008,-0.005,-0.002,0.6,0.353,1
-0.002,-0.01,-0.002,0.2,0.016,-1
0.013,0.011,0.001,0.2,-0.319,0
-0.009,0.004,0.001,0.9,0.464,0
0.001,-0.008,0.002,0.5,0.465,0
-0.001,0,-0.003,0.6,-0.481,0
0.003,0.002,0.001,0.5,-0.224,0
0.006,0.009,0.003,0.6,0.14,0
-0.003,0.003,0.002,1,-0.093,0
-0.008,-0.011,-0.002,0.8,1.412,0
-0.021,-0.028,-0.011,0.2,0.124,0
-0.031,-0.051,-0.02,0,0.784,0
-0.041,-0.071,-0.031,0,0.464,1
-0.012,-0.053,-0.028,0,-0.271,0
0.04,0.027,-0.004,0,-0.083,0
0.023,0.064,0.017,0.5,-0.192,-1
0,0.023,0.021,0.7,-0.415,0
-0.009,-0.008,0.005,0.7,-0.037,1
-0.029,-0.037,-0.013,0.6,0.657,0
0.019,-0.011,-0.006,0.5,-0.374,0
0.001,0.02,-0.003,0.6,-0.051,-1
-0.016,-0.014,0.001,0.7,0.362,1
0.025,0.009,0.003,0.6,-0.44,0
-0.014,0.011,-0.002,1,0.214,0
0.006,-0.008,0.006,0.9,0.126,-1
0.005,0.01,-0.001,1,-0.245,0
-0.004,0.001,0.002,1,-0.336,0
0.013,0.009,0.005,1,0.365,0
0.009,0.021,0.006,1,-0.082,0
-0.002,0.006,0.007,1,1.772,0
-0.017,-0.019,-0.003,1,-0.227,0
0.006,-0.011,-0.004,0.6,-0.504,0
-0.013,-0.007,-0.008,0.7,0.456,0
-0.002,-0.014,-0.003,0.3,-0.397,0
-0.003,-0.005,-0.006,0.3,0.718,0
0,-0.004,-0.002,0.2,-0.027,0
-0.026,-0.026,-0.01,0,0.151,1
0.001,-0.025,-0.008,0,-0.109,0
0.019,0.02,-0.002,0,-0.041,0
0.003,0.022,0.008,0.5,-0.141,0
0.015,0.018,0.012,0.6,0.61,-1
0.018,0.033,0.012,0.9,-0.401,1
-0.003,0.014,0.01,1,-0.127,0
0.008,0.005,0.008,0.9,0.127,0
0.009,0.017,0.005,1,0.231,0
0.001,0.01,0.006,1,-0.3,-1
0.001,0.002,0.004,1,-0.473,0
-0.006,-0.005,-0.001,1,0.561,1
-0.005,-0.011,-0.003,0.9,0.126,0
0.015,0.01,0.001,0.8,0.354,0
0.005,0.02,0.005,1,-0.146,0
0,0.005,0.007,1,-0.332,-1
-0.001,-0.001,0.001,1,0.025,1
-0.006,-0.007,-0.002,1,0.301,0
0.017,0.01,0.003,0.6,0.714,-1
0.011,0.028,0.007,1,-0.174,0
-0.003,0.009,0.008,1,-0.522,1
-0.002,-0.005,0.002,0.9,0.129,0
0.011,0.009,0.002,0.8,0.745,-1
0,0.011,0.003,1,-0.377,1
-0.005,-0.005,0.002,1,0.547,0
0.012,0.007,0.002,0.8,-0.342,-1
0.003,0.015,0.003,1,0.104,0
-0.003,0,0.004,1,-0.045,0
-0.001,-0.004,0,0.8,-0.138,0
-0.001,-0.002,-0.002,0.8,0.409,0
-0.009,-0.01,-0.004,0.7,0.186,0
0.002,-0.007,-0.003,0.1,-0.421,0
-0.004,-0.002,-0.004,0.1,-0.106,0
-0.014,-0.018,-0.005,0,0.788,1
-0.011,-0.025,-0.01,0,0.266,0
0.015,0.004,-0.003,0,-0.234,0
-0.001,0.014,0.001,0.3,0.03,-1
0.016,0.015,0.01,0.3,0.002,0
-0.001,0.015,0.005,0.6,-0.273,0
0.004,0.003,0.006,0.6,0.066,0
-0.001,0.002,0.001,0.6,-0.309,0
0.001,0,0.001,0.6,0.523,0
0,0.001,0,0.7,-0.474,0
0.001,0.001,0.001,0.7,-0.282,1
-0.004,-0.003,-0.001,1,2.023,-1
0.01,0.005,0.002,0.8,-0.133,0
-0.01,-0.001,-0.001,1,0.108,1
-0.014,-0.024,-0.005,0.6,0.533,-1
0.02,0.005,-0.001,0.2,0.161,0
-0.006,0.013,0,0.6,-0.471,0
-0.007,-0.013,0.002,0.4,0.013,0
-0.008,-0.014,-0.007,0.2,0.571,0
0.003,-0.005,-0.004,0,-0.291,1
-0.019,-0.017,-0.008,0.1,0.833,0
0.005,-0.014,-0.004,0,-0.165,0
0.01,0.016,-0.001,0.1,-0.126,-1
0.015,0.025,0.01,0.4,0.279,0
-0.015,-0.001,0.003,0.7,-0.121,1
-0.018,-0.033,-0.006,0.4,0.452,0
0.008,-0.01,-0.008,0,-0.606,0
0.009,0.017,0,0.2,0.045,0
0.012,0.022,0.01,0.5,0.071,-1
-0.002,0.011,0.006,0.7,-0.563,1
-0.002,-0.004,0.003,0.8,0.338,-1
0.011,0.008,0.002,0.7,0.426,0
-0.007,0.004,0.001,1,-0.317,0
-0.01,-0.017,-0.002,0.8,0.814,0
-0.014,-0.024,-0.01,0.5,0.936,0
0.002,-0.012,-0.007,0.2,-0.501,0
-0.013,-0.011,-0.008,0.2,0.372,0
-0.024,-0.036,-0.012,0,0.403,1
-0.011,-0.035,-0.016,0,-0.017,0
0.001,-0.01,-0.011,0,-0.118,-1
0.008,0.009,-0.001,0,-0.069,1
-0.025,-0.017,-0.005,0.2,0.283,-1
0.016,-0.009,0,0,0.089,0
-0.021,-0.005,-0.01,0.3,0.349,0
0.001,-0.02,-0.001,0.1,-0.399,1
-0.013,-0.012,-0.011,0.1,0.468,0
0.006,-0.007,-0.002,0,-0.317,-1
0.021,0.026,0.005,0.2,-0.14,1
-0.015,0.005,0.004,0.9,-0.225,-1
0.014,-0.002,0.007,0.6,0.053,1
-0.011,0.003,-0.004,1,0.353,0
0.005,-0.006,0.003,0.8,-0.226,-1
0.024,0.03,0.006,0.9,0.464,0
0,0.024,0.01,1,-0.354,1
-0.018,-0.018,0.002,1,0.342,0
0.006,-0.012,-0.004,0.7,0.123,-1
0.002,0.008,-0.003,0.8,-0.335,0
-0.019,-0.018,-0.004,0.9,0.326,0
-0.013,-0.032,-0.01,0.6,0.059,0
0,-0.013,-0.011,0.4,-0.079,0
-0.001,-0.001,-0.005,0.3,-0.16,1
-0.013,-0.014,-0.005,0.1,0.478,0
0.021,0.007,0.002,0,-0.417,0
0.017,0.038,0.008,0.6,-0.058,-1
0.016,0.033,0.018,1,0.131,0
-0.004,0.012,0.01,1,-0.248,1
0,-0.005,0.004,0.9,0.122,-1
0.014,0.014,0.003,0.9,-0.097,1
-0.013,0.002,0,1,0.075,0
0.005,-0.008,0.002,0.8,0.353,-1
0.012,0.017,0.001,0.9,-0.287,0
-0.002,0.01,0.005,1,0.208,1
-0.008,-0.01,0.001,1,-0.03,0
0.024,0.015,0.005,0.8,0.126,0
0.004,0.028,0.007,1,-0.278,0
0.004,0.008,0.011,1,-0.081,0
0.003,0.007,0.004,1,0.373,-1
0.001,0.004,0.003,1,-0.225,1
-0.011,-0.01,-0.002,1,0.237,0
0.005,-0.006,-0.002,0.5,-0.235,0
0.001,0.006,-0.002,0.7,0.62,-1
0.016,0.017,0.007,0.7,-0.102,0
-0.001,0.015,0.005,1,-0.466,0
-0.002,-0.003,0.004,0.9,0.266,0
0.006,0.004,0.001,0.9,0.388,0
0.006,0.012,0.003,1,0.038,0
0.004,0.01,0.005,1,0.03,0
0.001,0.005,0.004,0.9,-0.473,0
-0.001,0.001,0.001,1,0.337,0
-0.007,-0.007,-0.002,0.9,-0.168,1
0,-0.007,-0.003,0.4,0.041,0
0.001,0,-0.002,0.4,-0.26,0
0.009,0.01,0.003,0.4,0.449,-1
0.004,0.014,0.005,0.8,-0.045,1
-0.002,0.002,0.004,1,0.095,-1
0.007,0.004,0.003,0.7,0.21,0
-0.003,0.004,0.001,1,-0.445,1
-0.01,-0.013,-0.002,0.6,0.57,-1
0.011,0.001,-0.001,0,-0.098,1
-0.012,-0.001,-0.004,0.5,0.267,0
0.003,-0.009,0.001,0,-0.165,-1
-0.002,0,-0.004,0.1,-0.119,0
0.009,0.007,0.003,0,0.315,1
0.01,0.02,0.006,0.3,-0.126,0
0,0.01,0.006,0.7,-0.373,-1
-0.001,-0.001,0.003,0.7,0.254,0
0.007,0.006,0.002,0.6,-0.006,0
0.003,0.01,0.003,0.8,0.173,1
0.001,0.004,0.004,0.9,-0.082,0
-0.005,-0.004,0,0.9,0.057,0
0,-0.005,-0.001,0.6,0.158,-1
-0.002,-0.002,-0.002,0.6,-0.333,0
0.001,0,0,0.5,0.147,1
0.002,0.004,0,0.6,0.019,0
-0.009,-0.007,-0.002,0.7,0.257,-1
-0.005,-0.014,-0.004,0,0.465,1
0.008,0.003,-0.002,0,-0.563,0
-0.009,-0.001,-0.002,0.3,0.711,-1
-0.006,-0.014,-0.002,0,-0.133,0
0,-0.006,-0.005,0,-0.267,0
0.004,0.003,-0.001,0,0.321,0
0.001,0.004,0.002,0.1,-0.167,1
0.012,0.013,0.006,0.2,-0.002,0
-0.009,0.003,0.001,0.7,0.101,0
0,-0.009,0.001,0.3,0.096,-1
-0.009,-0.008,-0.006,0.3,0.077,1
0.01,0.001,0,0,-0.197,0
-0.009,0,-0.003,0.4,0.483,0
0,-0.009,0,0.1,0.075,-1
-0.003,-0.003,-0.004,0.1,-0.065,0
0.006,0.003,0.001,0,-0.09,0
-0.001,0.005,0.001,0.3,-0.446,0
0.013,0.012,0.006,0.3,0.609,1
0.007,0.02,0.006,0.9,-0.181,0
0,0.007,0.007,1,-0.307,0
0.004,0.005,0.004,1,0.21,-1
-0.002,0.002,0.001,1,0.711,0
0.002,0,0.001,0.9,-0.364,1
0.003,0.005,0.001,1,-0.133,1
-0.003,0,0.001,1,0.677,0
0.005,0.002,0.002,0.9,-0.362,0
0.002,0.007,0.001,1,-0.06,-1
0.003,0.005,0.003,1,0.085,0
-0.001,0.002,0.001,1,0.115,0
-0.009,-0.011,-0.002,0.9,0.543,0
-0.008,-0.017,-0.006,0.4,0.034,0
-0.002,-0.01,-0.006,0,0.062,1
-0.001,-0.003,-0.004,0,-0.127,0
0.003,0.002,0,0,0.37,1
-0.004,-0.001,-0.001,0.1,-0.217,0
0.006,0.003,0.002,0,-0.293,0
0.003,0.009,0.002,0.2,-0.125,0
-0.002,0.001,0.002,0.3,0.319,-1
0.013,0.011,0.005,0.3,0.075,0
-0.036,-0.023,-0.008,0.7,2.246,1
-0.018,-0.053,-0.014,0,-0.308,0
0.018,0,-0.012,0,-0.309,0
0.017,0.035,0.006,0.3,-0.138,0
0.014,0.031,0.016,0.7,0.202,-1
0.002,0.016,0.011,0.8,-0.357,0
-0.007,-0.005,0.003,0.9,0.035,0
0.006,-0.001,0,0.8,-0.126,1
-0.001,0.005,-0.001,0.8,-0.149,0
0.015,0.014,0.007,0.8,0.64,0
0.004,0.018,0.006,1,-0.45,0
0.007,0.011,0.009,1,0.375,0
0,0.007,0.004,1,-0.138,-1
0.006,0.005,0.004,1,0.045,0
-0.001,0.004,0.002,1,0.175,0
0.003,0.001,0.003,1,-0.452,0
-0.001,0.002,0,1,-0.075,0
0.004,0.003,0.002,1,0.07,1
-0.004,0,0,1,0.165,-1
0.004,0.001,0.001,0.8,-0.074,1
-0.003,0.002,-0.001,0.9,-0.11,-1
0,-0.002,0,0.7,0.254,0
-0.001,-0.001,-0.001,0.8,0.154,0
0.001,0,0,0.4,-0.196,0
0.002,0.003,0.001,0.4,0.223,0
-0.001,0.001,0.001,0.4,-0.078,1
-0.006,-0.007,-0.002,0.2,0.259,0
0.003,-0.004,-0.001,0,-0.415,0
0.001,0.004,-0.001,0.2,-0.176,-1
0.008,0.009,0.004,0.3,0.616,0
-0.001,0.008,0.003,0.9,-0.445,0
0.001,0,0.003,0.8,0.284,1
-0.002,-0.002,-0.001,0.9,0.131,0
0.005,0.002,0.001,0.6,0.19,0
-0.001,0.004,0.001,1,-0.111,-1
0.003,0.002,0.002,0.9,-0.188,1
-0.005,-0.002,-0.001,1,0.068,0
0.002,-0.003,0,0.3,0.412,-1
0.002,0.004,0,0.5,-0.295,0
-0.001,0.001,0.001,0.7,0.424,0
0,-0.002,0,0.4,-0.187,0
0.002,0.002,0,0.3,-0.13,0
-0.005,-0.003,-0.001,0.5,0.343,0
-0.001,-0.006,-0.001,0,-0.035,1
-0.002,-0.003,-0.003,0,0.77,-1
0.005,0.003,0.001,0,-0.44,0
-0.002,0.003,0,0.4,-0.153,0
-0.003,-0.004,0,0.2,0.467,1
0,-0.003,-0.002,0,0.147,0
0.005,0.005,0.001,0,-0.19,0
0.003,0.008,0.003,0.5,-0.285,0
0,0.003,0.003,0.8,0.35,0
-0.002,-0.002,0,0.8,-0.046,0
-0.024,-0.026,-0.009,0.4,2.035,-1
0.014,-0.01,-0.004,0,-0.241,0
-0.014,0,-0.008,0.5,0.088,1
0,-0.015,0,0.2,-0.266,-1
0.01,0.01,-0.001,0.2,0.002,0
-0.004,0.006,0.002,0.5,0.155,0
0,-0.004,0.002,0.3,-0.491,1
0,0,-0.001,0.3,-0.118,0
0.011,0.011,0.004,0.3,0.583,-1
0.006,0.018,0.006,0.6,-0.305,0
-0.005,0.001,0.004,0.8,-0.04,1
-0.008,-0.014,-0.002,0.6,0.22,0
0.006,-0.002,-0.002,0.4,-0.126,-1
0.005,0.011,0.001,0.7,0.114,1
-0.009,-0.004,0.001,0.9,0.465,-1
0.008,-0.002,0.001,0.5,-0.085,0
-0.002,0.005,-0.001,0.8,-0.287,1
-0.005,-0.007,0,0.8,0.436,0
0.004,-0.001,-0.001,0.5,-0.393,-1
0.001,0.005,0,0.7,-0.136,1
-0.003,-0.003,0.001,0.7,0.427,-1
0.005,0.002,0.001,0.5,-0.436,0
-0.013,-0.007,-0.004,0.7,1.576,0
0.001,-0.011,-0.002,0,-0.433,0
-0.003,-0.002,-0.005,0.1,0.372,0
0.001,-0.003,0,0,-0.079,1
-0.003,-0.003,-0.002,0,-0.376,0
0.006,0.003,0.001,0,0.274,-1
0.003,0.009,0.002,0.5,-0.104,1
-0.002,0.001,0.002,0.7,0.107,0
0,-0.001,0,0.6,0.21,-1
0.004,0.005,0.001,0.6,-0.325,0
-0.003,0.001,0,1,0.106,0
-0.002,-0.005,0,0.7,0.138,0
-0.003,-0.005,-0.003,0.5,0.02,0
-0.003,-0.006,-0.003,0.3,0.821,0
0,-0.003,-0.002,0.1,-0.564,0
-0.007,-0.007,-0.003,0.1,1.004,0
-0.006,-0.013,-0.004,0,-0.158,0
-0.005,-0.011,-0.006,0,-0.139,1
-0.001,-0.006,-0.004,0,0.227,0
0.022,0.021,0.005,0,0.006,0
0.005,0.027,0.009,1,-0.069,0
0.011,0.015,0.013,1,1.527,-1
0.002,0.013,0.006,1,-0.334,0
-0.002,0,0.004,1,-0.416,0
0.001,-0.002,0,0.9,-0.086,0
0.008,0.009,0.002,1,-0.002,1
-0.002,0.006,0.002,1,-0.293,-1
0.005,0.003,0.004,1,0.078,1
-0.002,0.003,0,1,0.236,0
0.008,0.005,0.004,0.9,-0.161,0
0.002,0.01,0.003,1,-0.069,0
0.001,0.002,0.004,1,-0.189,-1
0.004,0.004,0.002,1,-0.308,0
-0.005,-0.001,0,1,1.022,0
0.002,-0.003,0,0.7,-0.087,0
-0.002,0,-0.002,0.6,0.621,0
-0.004,-0.006,-0.001,0.4,-0.302,1
0.001,-0.003,-0.002,0,-0.053,0
0.006,0.007,0.001,0,-0.094,0
0.003,0.009,0.003,0.4,-0.117,0
0.013,0.016,0.007,0.6,0.849,0
0.002,0.016,0.006,1,-0.1,0
0.006,0.009,0.007,1,-0.117,1
-0.001,0.005,0.002,1,0.159,-1
0.007,0.006,0.004,0.9,0.083,1
-0.008,-0.002,-0.001,1,0.29,-1
0.004,-0.004,0.001,0.5,-0.123,1
-0.002,0.002,-0.002,0.6,0.154,0
0.002,0,0.001,0.2,-0.373,-1
0.004,0.006,0.001,0.2,-0.006,0
-0.003,0.001,0.001,0.3,-0.244,1
-0.002,-0.005,0,0.2,-0.172,0
0.001,0,-0.001,0,-0.355,-1
0.002,0.004,0,0.1,0.177,0
-0.008,-0.006,-0.002,0.2,0.502,0
0,-0.008,-0.002,0,-0.255,1
-0.004,-0.004,-0.004,0,1.284,0
0.008,0.004,0.001,0,-0.162,0
0.006,0.014,0.003,0.2,-0.138,0
-0.001,0.005,0.004,0.6,-0.005,-1
0.004,0.003,0.003,0.5,-0.087,0
-0.003,0,0,0.8,-0.353,1
0,-0.003,0,0.6,0.378,-1
0.003,0.003,0,0.6,0.171,1
-0.003,0,0,0.9,-0.034,-1
0.002,0,0.001,0.6,-0.13,0
-0.004,-0.001,-0.002,0.8,-0.055,0
0.002,-0.001,0,0.4,-0.075,0
-0.004,-0.002,-0.002,0.6,0.216,0
0.004,0,0.001,0.2,0.939,1
-0.003,0.001,-0.001,0.5,-0.419,0
0.006,0.004,0.002,0,0.273,-1
0.009,0.015,0.004,0.7,-0.116,0
-0.001,0.008,0.005,1,-0.29,0
-0.002,-0.003,0.002,0.9,-0.004,1
-0.006,-0.008,-0.003,0.7,0.335,0
0,-0.006,-0.003,0.1,-0.048,0
0,0,-0.002,0.1,0.043,0
0.001,0.001,0,0.2,-0.12,-1
0.007,0.008,0.003,0.2,0.157,0
-0.002,0.005,0.002,0.7,-0.283,1
0,-0.002,0.002,0.5,0.002,0
0.001,0.001,0,0.5,-0.11,0
0.006,0.007,0.002,0.6,0.279,0
