Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,-1,Stoch Avg,SMA Gains Avg,Buys Avg,Expon Moving Avg,Triple Expon Smoothed,Bond Gains,Bond Vol,Bond Expon Avg,Bond Triple,Trs Gains,Trs Vol,Trs Expon Avg,Trs Triple
2012-10-18,-0.003,0.002,0.004,0.9,0.150,1,0.350,0.002,0.000,0.002,-0.072,-0.000,-0.758,-0.000,-0.034,0.004,-0.186,-0.001,-0.019
2012-10-19,-0.017,-0.019,-0.005,0.8,0.253,-1,0.483,0.002,-0.167,-0.003,-0.097,0.002,-0.181,0.000,0.029,0.004,-0.286,0.000,-0.014
2012-10-22,0.000,-0.017,-0.007,0.1,-0.324,-1,0.500,0.001,-0.167,-0.002,0.073,-0.001,-0.475,-0.000,-0.015,0.000,-0.247,0.000,0.000
2012-10-23,-0.014,-0.014,-0.010,0.1,0.529,1,0.517,-0.001,0.000,-0.005,-0.104,0.002,0.614,0.000,0.024,0.005,0.163,0.001,-0.012
2012-10-24,-0.003,-0.017,-0.006,0,-0.374,-1,0.450,-0.003,0.167,-0.004,-0.073,-0.000,-0.318,0.000,-0.016,0.000,0.363,0.001,0.000
2012-10-25,0.003,0.000,-0.005,0,0.119,1,0.317,-0.005,0.167,-0.003,0.088,-0.002,0.004,-0.000,-0.016,0.001,-0.761,0.001,-0.004
2012-10-26,-0.001,0.002,-0.000,0.1,0.086,1,0.183,-0.005,0.167,-0.002,-0.088,0.002,-0.103,0.000,0.015,0.000,1.019,0.001,0.000
2012-10-31,0.000,-0.001,0.001,0.1,-0.292,-1,0.067,-0.004,0.000,-0.002,0.000,0.002,0.766,0.001,0.026,-0.002,1.659,0.000,0.022
2012-11-01,0.010,0.010,0.003,0.1,-0.024,1,0.067,-0.003,0.000,0.001,0.066,-0.002,0.008,0.000,-0.026,0.001,-0.680,0.000,-0.007
2012-11-02,-0.009,0.001,0.000,0.5,0.363,1,0.133,-0.001,-0.167,-0.001,-0.085,0.000,0.066,0.000,0.028,0.007,3.584,0.002,-0.031
2012-11-05,0.002,-0.007,0.001,0.2,-0.286,-1,0.167,0.000,-0.167,-0.001,0.066,0.002,0.373,0.000,0.037,0.002,-0.602,0.002,-0.013
2012-11-06,0.008,0.010,0.000,0.3,0.088,-1,0.217,0.001,-0.167,0.001,0.068,-0.003,-0.294,-0.000,-0.026,-0.001,-0.223,0.001,0.010
2012-11-07,-0.023,-0.015,-0.004,0.5,1.469,1,0.283,0.000,-0.167,-0.004,-0.156,0.002,-0.035,0.000,0.025,0.002,1.510,0.001,-0.025
2012-11-08,-0.012,-0.034,-0.009,0,-0.313,1,0.267,-0.002,0.000,-0.006,-0.127,0.002,-0.356,0.001,0.016,0.000,-0.161,0.001,0.000
2012-11-09,0.001,-0.011,-0.011,0,0.108,-1,0.250,-0.004,0.000,-0.004,0.161,-0.001,1.296,0.000,-0.036,0.002,0.110,0.001,-0.024
2012-11-12,0.001,0.002,-0.003,0,-0.514,-1,0.167,-0.004,0.000,-0.003,0.068,0.002,-0.451,0.001,0.020,0.000,-0.624,0.001,-0.009
2012-11-13,-0.003,-0.003,-0.000,0.1,0.259,-1,0.150,-0.004,0.000,-0.003,-0.080,-0.000,3.418,0.000,-0.089,0.001,0.980,0.001,-0.019
2012-11-14,-0.013,-0.017,-0.005,0,0.557,1,0.100,-0.005,0.167,-0.005,-0.135,-0.000,-0.782,0.000,-0.021,-0.000,0.260,0.001,0.024
2012-11-15,-0.002,-0.015,-0.006,0,-0.070,1,0.017,-0.006,0.167,-0.005,-0.145,-0.000,0.289,0.000,-0.028,0.000,0.348,0.001,0.000
2012-11-16,0.005,0.003,-0.003,0,0.344,1,0.017,-0.005,0.000,-0.002,0.228,-0.000,0.101,0.000,-0.032,0.002,-0.199,0.001,-0.025
2012-11-19,0.020,0.025,0.008,0.2,-0.367,1,0.050,-0.002,0.000,0.003,0.117,0.000,-0.050,0.000,0.000,-0.004,-0.254,-0.000,0.019
2012-11-20,0.000,0.021,0.008,0.8,-0.209,1,0.183,0.000,0.000,0.002,0.083,-0.002,-0.296,-0.000,-0.022,-0.000,0.030,-0.000,0.019
2012-11-21,0.002,0.002,0.007,0.8,-0.318,-1,0.300,0.002,0.000,0.002,0.052,-0.001,-0.165,-0.000,-0.019,0.000,-0.624,-0.000,-0.007
2012-11-23,0.014,0.016,0.005,0.9,-0.200,-1,0.450,0.003,-0.167,0.005,0.040,0.000,0.033,-0.000,0.020,-0.009,0.691,-0.002,0.012
2012-11-26,-0.002,0.011,0.005,1,0.531,1,0.617,0.005,0.000,0.003,-0.059,-0.000,0.432,-0.000,-0.028,0.000,-0.480,-0.002,-0.006
2012-11-27,-0.005,-0.007,0.002,1,0.285,1,0.783,0.006,0.167,0.001,-0.080,0.002,-0.082,0.000,0.026,0.003,0.065,-0.001,-0.007
2012-11-28,0.008,0.003,0.000,0.8,0.377,1,0.883,0.004,0.167,0.003,0.120,0.001,-0.080,0.000,0.023,-0.002,0.525,-0.001,0.010
2012-11-29,0.005,0.013,0.003,1,-0.147,-1,0.917,0.004,0.000,0.003,0.091,0.001,0.147,0.001,0.026,-0.001,0.171,-0.001,0.012
2012-11-30,0.000,0.005,0.004,1,-0.096,-1,0.950,0.003,0.000,0.003,0.076,-0.001,0.059,0.000,-0.027,-0.001,0.012,-0.001,0.012
2012-12-03,-0.005,-0.005,0.000,1,-0.087,1,0.967,0.002,0.167,0.001,-0.064,0.001,1.734,0.000,-0.076,-0.003,0.359,-0.001,0.016
2012-12-04,-0.001,-0.006,-0.002,0.9,0.023,1,0.950,0.001,0.000,0.000,-0.070,0.001,-0.656,0.001,0.028,-0.003,-0.387,-0.002,0.010
2012-12-05,0.002,0.000,-0.001,0.8,0.155,1,0.917,0.001,0.000,0.001,0.087,0.001,0.153,0.001,0.032,0.002,1.590,-0.001,-0.025
2012-12-06,0.003,0.005,0.001,0.9,-0.299,1,0.933,0.001,0.000,0.001,0.056,0.000,-0.271,0.000,0.000,0.005,-0.414,0.000,-0.015
2012-12-07,0.003,0.006,0.003,1,0.053,1,0.933,0.001,0.167,0.002,0.056,-0.002,0.606,-0.000,-0.036,0.002,0.107,0.001,-0.017
2012-12-10,0.000,0.003,0.002,1,-0.091,1,0.933,0.001,0.167,0.001,0.048,0.001,0.112,0.000,0.041,-0.001,0.412,0.000,0.024
2012-12-11,0.007,0.007,0.003,1,0.544,-1,0.933,0.001,-0.167,0.003,0.071,-0.001,0.511,-0.000,-0.060,-0.004,0.079,-0.001,0.025
2012-12-12,0.000,0.007,0.002,1,-0.044,-1,0.950,0.002,-0.167,0.002,0.063,-0.002,-0.469,-0.001,-0.034,-0.002,-0.057,-0.001,0.023
2012-12-13,-0.006,-0.006,0.000,1,-0.070,1,0.983,0.002,0.000,0.000,-0.055,-0.002,0.093,-0.001,-0.038,0.001,-0.650,-0.000,-0.008
2012-12-14,-0.004,-0.010,-0.003,0.5,0.015,1,0.917,0.001,0.000,-0.001,-0.060,0.001,1.386,-0.000,0.095,-0.005,1.630,-0.001,0.021
2012-12-17,0.012,0.008,0.001,0.3,0.040,-1,0.800,0.001,-0.167,0.002,0.066,-0.002,-0.532,-0.001,-0.041,0.000,0.082,-0.001,0.000
2012-12-18,0.011,0.023,0.006,0.8,0.241,1,0.767,0.002,0.000,0.004,0.077,-0.002,0.315,-0.001,-0.056,-0.003,0.036,-0.002,0.023
2012-12-19,-0.007,0.004,0.005,1,-0.151,-1,0.767,0.002,0.000,0.002,-0.060,0.002,0.272,-0.000,0.075,-0.000,0.110,-0.001,0.025
2012-12-20,0.006,-0.002,0.003,0.6,0.117,-1,0.700,0.002,0.000,0.003,0.072,0.000,-0.504,-0.000,0.035,-0.001,0.022,-0.001,0.025
2012-12-21,-0.009,-0.003,-0.003,0.8,0.459,-1,0.667,0.002,-0.167,0.000,-0.098,0.001,0.175,-0.000,0.039,0.005,0.126,0.000,-0.028
2012-12-24,-0.003,-0.012,-0.002,0,-0.781,-1,0.583,0.002,-0.167,-0.001,-0.024,-0.007,-0.368,-0.002,-0.024,0.000,-0.758,0.000,0.000
2012-12-26,-0.004,-0.007,-0.005,0,0.985,-1,0.533,0.001,0.000,-0.001,-0.048,0.001,0.216,-0.001,0.030,0.000,-0.193,0.000,0.000
2012-12-27,-0.001,-0.006,-0.003,0,0.570,1,0.400,-0.001,0.000,-0.001,-0.080,0.001,-0.044,-0.001,0.028,0.000,0.042,0.000,0.000
2012-12-28,-0.011,-0.012,-0.005,0,-0.114,1,0.233,-0.003,0.167,-0.003,-0.077,0.000,0.686,-0.000,0.045,0.001,-0.077,0.000,-0.005
2012-12-31,0.017,0.006,0.002,0,0.639,-1,0.133,-0.003,0.000,0.001,0.136,-0.001,0.290,-0.001,-0.056,0.001,-0.166,0.000,-0.004
2013-01-02,0.026,0.043,0.011,0.4,-0.213,1,0.067,-0.000,0.000,0.007,0.094,-0.002,-0.115,-0.001,-0.052,0.000,1.637,0.000,-0.012
2013-01-03,-0.002,0.023,0.014,0.8,-0.246,-1,0.200,0.002,0.000,0.005,-0.065,-0.003,0.028,-0.001,-0.057,0.008,0.462,0.002,-0.018
2013-01-04,0.004,0.002,0.009,0.8,-0.193,-1,0.333,0.005,0.000,0.005,0.056,0.002,-0.045,-0.001,0.058,0.000,-0.172,0.002,0.000
2013-01-07,-0.003,0.002,-0.000,0.8,-0.058,1,0.467,0.005,0.000,0.003,-0.050,-0.001,0.024,-0.001,-0.056,-0.003,0.815,0.001,0.027
2013-01-08,-0.003,-0.006,-0.001,0.8,0.102,1,0.600,0.006,0.000,0.002,-0.058,0.001,-0.363,-0.000,0.038,0.001,-0.406,0.001,-0.016
2013-01-09,0.003,-0.000,-0.001,0.7,-0.252,1,0.717,0.005,0.167,0.002,0.046,-0.000,0.211,-0.000,-0.044,0.003,-0.290,0.001,-0.011
2013-01-10,0.008,0.011,0.003,0.9,0.441,-1,0.800,0.004,0.167,0.003,0.064,0.000,-0.167,-0.000,0.000,-0.010,1.713,-0.001,0.031
2013-01-11,-0.000,0.008,0.004,1,-0.129,1,0.833,0.002,0.000,0.003,-0.052,0.001,0.155,0.000,0.044,-0.003,-0.501,-0.002,0.015
2013-01-14,-0.001,-0.001,0.002,1,-0.214,1,0.867,0.001,0.000,0.002,-0.043,0.000,-0.355,0.000,0.000,-0.001,-0.219,-0.002,0.011
2013-01-15,0.001,0.000,0.000,1,0.040,1,0.900,0.001,-0.167,0.002,0.047,0.001,0.436,0.000,0.039,0.003,0.914,-0.001,-0.022
2013-01-16,-0.000,0.001,0.000,1,0.125,1,0.933,0.001,-0.167,0.001,-0.050,-0.000,-0.114,0.000,-0.033,0.001,-0.323,-0.000,-0.015
2013-01-17,0.006,0.006,0.002,1,0.276,1,0.983,0.002,-0.167,0.002,0.068,-0.002,-0.082,-0.000,-0.032,-0.002,-0.635,-0.001,0.006
2013-01-18,0.002,0.009,0.003,1,0.270,1,1.000,0.002,-0.167,0.002,0.081,0.002,-0.119,0.000,0.029,0.005,0.734,0.001,-0.010
2013-01-22,0.005,0.008,0.004,1,-0.342,1,1.000,0.002,0.000,0.003,0.049,-0.001,1.232,-0.000,-0.063,-0.001,0.035,0.000,0.010
2013-01-23,0.002,0.007,0.003,1,-0.064,1,1.000,0.002,0.000,0.003,0.044,0.002,-0.378,0.000,0.042,0.000,0.001,0.000,0.000
2013-01-24,0.000,0.002,0.002,1,0.400,-1,1.000,0.002,0.000,0.002,0.059,-0.001,-0.169,0.000,-0.033,0.000,-0.658,0.000,0.000
2013-01-25,0.006,0.006,0.003,1,0.005,1,1.000,0.003,0.000,0.003,0.056,-0.003,0.387,-0.001,-0.048,-0.002,2.897,-0.000,0.013
2013-01-28,-0.001,0.004,0.002,1,-0.230,-1,1.000,0.003,0.000,0.002,-0.041,-0.001,-0.031,-0.001,-0.048,0.000,-0.808,-0.000,-0.002
2013-01-29,0.004,0.003,0.003,0.9,-0.068,-1,0.983,0.003,0.000,0.002,0.040,-0.001,-0.241,-0.001,-0.039,-0.003,3.659,-0.001,0.012
2013-01-30,-0.004,0.000,-0.000,1,0.300,1,0.983,0.002,0.167,0.001,-0.049,-0.001,0.503,-0.001,-0.060,-0.004,2.323,-0.002,0.038
2013-01-31,-0.002,-0.006,-0.001,0.5,-0.207,-1,0.900,0.002,0.000,0.000,-0.041,0.002,0.002,-0.000,0.064,-0.001,-0.480,-0.001,0.019
2013-02-01,0.010,0.008,0.001,0.3,0.204,1,0.783,0.001,0.167,0.003,0.052,-0.003,0.129,-0.001,-0.068,-0.001,-0.321,-0.001,0.013
2013-02-04,-0.011,-0.001,-0.001,0.8,0.213,1,0.750,0.001,0.000,-0.000,-0.060,0.003,-0.053,0.000,0.069,0.005,-0.190,0.000,-0.010
2013-02-05,0.010,-0.001,0.003,0,-0.284,-1,0.583,0.001,0.000,0.002,0.045,-0.002,0.369,-0.000,-0.089,-0.000,-0.298,0.000,0.007
2013-02-06,0.001,0.011,0.000,0.4,0.218,1,0.500,0.000,0.167,0.002,0.053,0.002,0.013,0.000,0.099,0.003,0.243,0.001,-0.009
2013-02-07,-0.001,-0.001,0.003,0.4,0.171,1,0.400,0.001,0.000,0.001,-0.059,0.000,-0.567,0.000,0.039,0.006,0.646,0.002,-0.015
2013-02-08,0.006,0.004,0.002,0.3,-0.365,1,0.367,0.001,0.167,0.002,0.040,-0.000,-0.148,0.000,-0.032,0.000,-0.260,0.001,-0.011
2013-02-11,-0.000,0.005,0.002,0.5,-0.285,1,0.400,0.002,-0.167,0.002,-0.027,-0.001,1.528,-0.000,-0.083,0.001,0.120,0.001,-0.013
2013-02-12,0.002,0.001,0.003,0.5,-0.114,1,0.350,0.002,0.000,0.002,0.025,0.000,-0.503,-0.000,0.045,-0.002,-0.517,0.001,0.006
2013-02-13,0.001,0.003,0.001,0.6,0.259,-1,0.450,0.002,0.000,0.002,0.031,-0.001,0.031,-0.000,-0.045,0.000,-0.538,0.000,-0.003
2013-02-14,0.001,0.002,0.001,0.6,-0.018,1,0.483,0.002,0.000,0.001,0.029,0.001,-0.181,-0.000,0.038,0.003,1.764,0.001,-0.008
2013-02-15,-0.001,-0.000,0.000,0.6,1.663,-1,0.517,0.002,-0.167,0.001,-0.075,-0.001,1.728,-0.000,-0.100,0.001,0.676,0.001,-0.013
2013-02-19,0.007,0.006,0.002,0.5,-0.558,-1,0.550,0.002,-0.167,0.002,0.036,-0.000,-0.591,-0.000,-0.046,0.000,-0.499,0.001,-0.007
2013-02-20,-0.012,-0.005,-0.002,1,0.688,1,0.633,0.001,0.167,-0.001,-0.059,0.001,-0.105,0.000,0.043,0.007,1.629,0.002,-0.018
2013-02-21,-0.006,-0.018,-0.004,0,0.141,-1,0.550,-0.000,0.000,-0.002,-0.071,0.001,-0.150,0.000,0.035,0.004,0.325,0.003,-0.024
2013-02-22,0.010,0.004,-0.003,0,-0.420,1,0.450,-0.001,0.167,0.001,0.044,0.000,0.033,0.000,0.035,0.000,-0.760,0.002,-0.006
2013-02-25,-0.019,-0.009,-0.005,0.3,1.311,1,0.400,-0.002,0.000,-0.004,-0.098,0.003,0.227,0.001,0.041,0.004,6.582,0.002,-0.045
2013-02-26,0.007,-0.012,-0.001,0,-0.241,-1,0.300,-0.002,0.000,-0.001,0.083,0.000,0.052,0.001,0.042,0.001,-0.702,0.002,-0.014
2013-02-27,0.013,0.020,0.000,0.2,-0.192,1,0.250,-0.003,0.000,0.002,0.062,-0.000,-0.354,0.001,-0.026,-0.004,0.207,0.001,0.017
2013-02-28,-0.002,0.011,0.006,0.4,-0.159,1,0.150,-0.001,-0.167,0.001,-0.049,0.000,-0.091,0.000,0.024,0.005,-0.041,0.002,-0.016
2013-03-01,0.003,0.001,0.005,0.4,0.345,1,0.217,0.000,0.000,0.001,0.069,0.001,0.336,0.001,-0.032,0.003,2.375,0.002,-0.056
2013-03-04,0.005,0.009,0.002,0.4,-0.420,1,0.283,0.001,-0.167,0.002,0.038,-0.000,0.089,0.000,-0.035,-0.000,-0.540,0.002,0.027
2013-03-05,0.009,0.014,0.006,0.5,0.226,1,0.317,0.003,-0.167,0.004,0.044,-0.001,0.104,0.000,-0.041,-0.001,-0.589,0.001,0.011
2013-03-06,0.001,0.010,0.005,0.7,-0.222,1,0.433,0.004,0.000,0.003,0.033,-0.002,-0.089,-0.000,-0.039,0.004,0.483,0.002,-0.016
2013-03-07,0.002,0.003,0.004,0.7,-0.089,1,0.517,0.005,0.000,0.003,0.029,-0.001,-0.168,-0.001,-0.033,-0.004,-0.415,0.000,0.010
2013-03-08,0.004,0.006,0.002,0.8,0.434,-1,0.583,0.004,0.000,0.003,0.041,-0.003,7.289,-0.001,-0.286,0.008,0.350,0.002,-0.013
2013-03-11,0.004,0.008,0.003,0.8,-0.322,1,0.650,0.004,0.000,0.003,0.027,-0.000,-0.737,-0.001,-0.105,-0.002,-0.297,0.001,0.009
2013-03-12,-0.002,0.002,0.002,1,0.263,1,0.750,0.004,0.167,0.002,-0.033,0.002,-0.273,-0.000,0.086,-0.000,-0.645,0.001,0.003
2013-03-13,0.001,-0.001,0.001,0.9,-0.125,-1,0.817,0.003,0.000,0.002,0.030,-0.001,0.061,-0.000,-0.084,0.004,1.363,0.002,-0.008
2013-03-14,0.005,0.007,0.001,0.9,0.365,-1,0.850,0.002,0.000,0.003,0.039,0.000,0.348,-0.000,0.123,-0.004,0.400,0.000,0.011
2013-03-15,-0.001,0.004,0.002,1,0.097,-1,0.900,0.002,0.000,0.002,-0.041,0.001,-0.485,-0.000,0.056,-0.004,0.887,-0.001,0.020
2013-03-18,-0.006,-0.007,-0.001,0.7,-0.086,1,0.883,0.001,0.167,0.000,-0.039,0.002,0.316,0.000,0.070,0.006,1.004,0.001,-0.039
2013-03-19,-0.002,-0.008,-0.003,0.3,0.323,-1,0.800,0.000,0.000,-0.000,-0.054,0.001,0.921,0.001,0.126,0.003,-0.525,0.001,-0.019
2013-03-20,0.007,0.005,-0.000,0.1,-0.321,1,0.650,0.000,0.000,0.001,0.039,-0.001,-0.637,0.000,-0.041,-0.002,-0.305,0.001,0.014
2013-03-21,-0.009,-0.002,-0.001,0.3,0.131,-1,0.550,-0.000,0.000,-0.001,-0.042,0.000,0.242,0.000,0.053,0.000,-0.618,0.000,0.000
2013-03-22,0.008,-0.001,0.002,0,-0.136,1,0.400,-0.000,0.167,0.001,0.038,0.001,-0.289,0.000,0.035,-0.006,0.573,-0.001,0.008
2013-03-25,-0.004,0.004,-0.002,0.3,0.361,1,0.283,-0.001,0.000,-0.000,-0.050,-0.000,0.482,0.000,-0.051,0.007,0.385,0.001,-0.011
2013-03-26,0.008,0.004,0.004,0.1,-0.426,1,0.183,0.000,-0.167,0.002,0.030,0.000,-0.388,0.000,0.033,-0.000,-0.446,0.001,0.006
2013-03-27,0.000,0.008,0.001,0.4,0.151,-1,0.200,0.001,0.000,0.001,0.000,0.002,0.673,0.001,0.053,0.004,1.538,0.001,-0.016
2013-03-28,0.003,0.003,0.004,0.4,0.030,1,0.250,0.001,0.000,0.002,0.035,0.000,-0.173,0.000,0.042,-0.003,-0.252,0.000,0.012
2013-04-01,-0.004,-0.001,-0.000,0.5,-0.036,-1,0.283,0.002,0.000,0.000,-0.032,-0.001,0.165,0.000,-0.047,-0.004,-0.477,-0.001,0.006
2013-04-02,0.005,0.001,0.001,0.3,0.023,1,0.333,0.001,-0.167,0.001,0.034,0.000,0.898,0.000,0.093,0.002,0.256,-0.000,-0.008
2013-04-03,-0.010,-0.005,-0.003,0.5,0.519,-1,0.367,0.001,0.000,-0.001,-0.050,0.001,-0.355,0.000,0.055,-0.002,0.065,-0.000,0.008
2013-04-04,0.004,-0.006,-0.000,0,-0.145,1,0.350,0.001,0.167,0.000,0.045,0.003,-0.394,0.001,0.031,-0.001,1.057,-0.001,0.017
2013-04-05,-0.004,-0.000,-0.003,0.2,0.211,1,0.317,-0.000,0.167,-0.001,-0.053,0.003,0.328,0.001,0.041,-0.002,-0.556,-0.001,0.007
2013-04-08,0.007,0.002,0.002,0,-0.458,1,0.250,-0.001,0.000,0.001,0.030,-0.000,0.045,0.001,-0.041,0.003,0.201,-0.000,-0.009
2013-04-09,0.003,0.010,0.002,0.4,0.177,1,0.233,-0.000,0.167,0.001,0.034,-0.001,0.337,0.001,-0.057,-0.004,-0.177,-0.001,0.007
2013-04-10,0.012,0.016,0.007,0.7,0.332,-1,0.300,0.001,0.000,0.004,0.044,-0.002,-0.406,0.000,-0.036,0.001,1.096,-0.000,-0.015
2013-04-11,0.003,0.016,0.006,1,-0.188,-1,0.383,0.002,0.000,0.004,0.034,0.000,0.334,0.000,0.049,-0.003,-0.210,-0.001,0.012
2013-04-12,-0.002,0.001,0.004,1,0.056,1,0.550,0.003,0.000,0.002,-0.035,0.002,-0.036,0.000,0.045,-0.001,1.053,-0.001,0.025
2013-04-15,-0.023,-0.026,-0.007,0.8,0.867,-1,0.650,0.002,-0.167,-0.003,-0.068,0.001,0.293,0.001,0.056,0.003,-0.494,-0.000,-0.012
2013-04-16,0.015,-0.009,-0.003,0,-0.321,-1,0.650,0.002,-0.167,0.001,0.050,-0.000,-0.378,0.000,-0.033,-0.008,0.459,-0.002,0.018
2013-04-17,-0.015,-0.000,-0.008,0.4,0.538,1,0.650,-0.000,0.000,-0.003,-0.073,0.000,0.025,0.000,0.035,0.011,-0.218,0.001,-0.014
2013-04-18,-0.006,-0.021,-0.002,0,-0.261,1,0.533,-0.002,0.167,-0.003,-0.058,0.001,-0.187,0.000,0.028,-0.000,-0.519,0.001,0.007
2013-04-19,0.009,0.002,-0.004,0,-0.107,1,0.367,-0.003,0.167,-0.001,0.055,-0.001,0.638,0.000,-0.044,0.002,1.982,0.001,-0.020
2013-04-22,0.004,0.013,0.002,0.2,-0.288,1,0.233,-0.004,0.000,0.000,0.037,0.001,-0.285,0.000,0.033,-0.000,-0.412,0.001,0.012
2013-04-23,0.010,0.015,0.008,0.3,0.559,1,0.150,-0.001,0.167,0.002,0.056,-0.000,0.030,0.000,-0.033,0.004,0.242,0.002,-0.015
2013-04-24,0.001,0.011,0.005,0.5,-0.417,-1,0.233,0.000,0.167,0.002,0.031,-0.000,-0.053,0.000,-0.032,-0.000,0.947,0.001,0.029
2013-04-25,0.004,0.005,0.005,0.5,0.354,1,0.250,0.002,0.000,0.003,0.040,-0.001,0.028,-0.000,-0.034,-0.002,-0.617,0.000,0.011
2013-04-26,-0.002,0.002,0.001,0.6,-0.268,1,0.350,0.003,0.000,0.002,-0.028,0.001,-0.163,0.000,0.029,-0.004,-0.376,-0.001,0.007
2013-04-29,0.007,0.005,0.003,0.6,-0.077,-1,0.450,0.004,-0.167,0.003,0.027,0.001,-0.047,0.000,0.027,-0.004,2.594,-0.001,0.024
2013-04-30,0.002,0.009,0.002,0.7,0.310,1,0.533,0.004,0.000,0.003,0.034,0.000,0.136,0.000,0.000,-0.005,-0.038,-0.002,0.022
2013-05-01,-0.009,-0.006,0.000,0.8,0.197,1,0.617,0.003,0.000,0.000,-0.040,0.002,0.101,0.001,-0.033,-0.001,-0.634,-0.002,0.008
2013-05-02,0.009,0.000,0.001,0.5,-0.306,1,0.617,0.002,0.000,0.002,0.029,0.000,-0.081,0.001,0.032,0.007,0.833,0.000,-0.015
2013-05-03,0.010,0.020,0.003,0.9,0.496,1,0.683,0.002,0.000,0.004,0.042,-0.005,0.115,-0.001,-0.034,-0.000,-0.480,0.000,0.008
2013-05-06,0.003,0.013,0.007,1,-0.536,1,0.750,0.003,0.000,0.004,0.019,-0.000,0.232,-0.001,-0.044,0.002,-0.474,0.001,-0.004
2013-05-07,0.005,0.008,0.006,1,0.351,-1,0.817,0.003,0.167,0.004,0.025,-0.001,0.065,-0.001,-0.049,0.000,0.283,0.000,0.000
2013-05-08,0.005,0.010,0.004,1,0.078,1,0.867,0.004,-0.167,0.004,0.026,0.001,-0.325,-0.000,0.034,-0.004,0.380,-0.001,0.007
2013-05-09,-0.003,0.002,0.002,1,0.096,1,0.900,0.004,0.000,0.003,-0.028,-0.002,0.048,-0.001,-0.035,0.009,-0.363,0.002,-0.005
2013-05-10,0.003,0.000,0.002,0.9,-0.033,1,0.967,0.004,0.000,0.003,0.028,-0.003,-0.030,-0.001,-0.035,0.005,1.208,0.002,-0.010
2013-05-13,0.001,0.004,0.000,0.9,-0.207,1,0.967,0.004,0.000,0.002,0.021,-0.001,0.196,-0.001,-0.043,0.002,0.784,0.002,-0.018
2013-05-14,0.010,0.011,0.005,1,0.454,-1,0.967,0.003,-0.167,0.004,0.030,-0.002,0.128,-0.001,-0.051,0.004,-0.049,0.003,-0.018
2013-05-15,0.005,0.016,0.005,1,0.014,1,0.967,0.003,0.000,0.004,0.030,0.001,0.193,-0.001,0.064,0.003,-0.395,0.003,-0.011
2013-05-16,-0.005,0.001,0.003,1,-0.090,1,0.967,0.003,0.000,0.002,-0.026,0.001,0.056,-0.000,0.064,-0.000,1.493,0.002,0.027
2013-05-17,0.010,0.005,0.003,0.8,0.181,1,0.933,0.003,0.000,0.004,0.032,-0.002,-0.326,-0.001,-0.040,0.006,-0.464,0.003,-0.014
2013-05-20,-0.000,0.010,0.002,1,-0.345,-1,0.950,0.003,-0.167,0.003,-0.020,-0.000,1.076,-0.001,-0.087,-0.006,-0.330,0.001,0.010
2013-05-21,0.001,0.001,0.004,0.9,0.126,-1,0.950,0.004,-0.167,0.003,0.023,0.001,-0.604,-0.000,0.038,0.000,0.519,0.001,-0.014
2013-05-22,-0.007,-0.006,-0.002,1,1.547,-1,0.950,0.003,0.000,0.000,-0.058,-0.003,0.743,-0.001,-0.064,0.004,0.408,0.001,-0.021
2013-05-23,-0.003,-0.010,-0.003,0.2,-0.135,1,0.817,0.001,0.000,-0.000,-0.053,-0.000,-0.008,-0.001,-0.067,-0.007,-0.407,-0.000,0.013
2013-05-24,-0.001,-0.004,-0.004,0,-0.282,-1,0.650,-0.000,0.000,-0.000,-0.041,0.000,-0.281,-0.001,0.052,-0.001,0.070,-0.001,0.013
2013-05-28,0.006,0.005,0.001,0,-0.052,1,0.517,-0.000,0.000,0.001,0.040,-0.006,0.002,-0.002,-0.050,0.007,-0.453,0.001,-0.007
2013-05-29,-0.006,-0.001,-0.000,0.3,0.116,-1,0.400,-0.001,0.000,-0.001,-0.043,0.001,0.541,-0.001,0.080,-0.007,-0.113,-0.001,0.006
2013-05-30,0.004,-0.003,0.001,0,-0.328,1,0.250,-0.001,0.000,0.000,0.030,-0.001,0.096,-0.001,-0.082,-0.007,0.842,-0.002,0.012
2013-05-31,-0.014,-0.011,-0.005,0.2,0.641,-1,0.117,-0.002,0.000,-0.003,-0.048,-0.002,-0.127,-0.001,-0.078,0.003,0.859,-0.001,-0.021
2013-06-03,0.006,-0.009,-0.001,0,-0.048,-1,0.083,-0.001,-0.167,-0.001,0.048,-0.001,1.003,-0.001,-0.168,-0.007,0.208,-0.002,0.027
2013-06-04,-0.005,0.001,-0.004,0.1,-0.064,1,0.100,-0.001,0.167,-0.002,-0.043,-0.000,-0.505,-0.001,-0.100,0.000,-0.548,-0.002,-0.012
2013-06-05,-0.014,-0.019,-0.004,0,0.343,1,0.100,-0.002,0.000,-0.004,-0.060,-0.000,-0.112,-0.001,-0.099,-0.002,1.122,-0.002,0.025
2013-06-06,0.009,-0.005,-0.003,0,-0.054,1,0.050,-0.003,0.167,-0.001,0.061,0.001,-0.100,-0.000,0.099,-0.013,0.496,-0.004,0.037
2013-06-07,0.013,0.022,0.003,0.2,-0.059,-1,0.083,-0.002,0.000,0.002,0.054,-0.003,0.085,-0.001,-0.097,0.001,-0.579,-0.003,-0.015
